РК;Аптека;Код АП;Товар;Штрих;Серия;срок годности;Номер;Дата;Дата ввода КИЗа;Статус;SGTIN;Код ошибки;Ошибка;Схема;Номер поставщика;Дата поставщика;Поставщик;Ошибка КИЗа;Задвоение;Интернет-заказ;Продажа;GSPO;Комментарий ГСПО;Уникальный код;MD аптеки;MD поставщика;Start;PUT;VER;Size;ГИС МТ
" Москва Оз_ООО ""Аптечная сеть Оз"" "; мскАпт1386 ; 180 ; Аспирин C таб.шип. №10 ; 2008866876812 ; BT19G62 ;31.01.2027; 97386/ПН-00040328 ;10.10.2024;10.10.2024; HOLD ; 042503695095461120108526379 ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; 315923200-001 ;10.10.2024; Протек ; OK ; OK ; protek.ru/42625036 ; OK ; NULL ;нет дополнительной информации; 79EEE7E2-CEB6-4851-8888-CAED91B6B9B9 ; 00000000146372 ; 00000000000397 ; 2024-10-11 06:41:15.243 ; 77A-1386SRV.apt.rigla.ru,8703 -d Rigla_1386 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Москва Оз_ООО ""Аптечная сеть Оз"" "; мскАпт1386 ; 180 ; Аспирин C таб.шип. №10 ; 2008866876812 ; BT19G62 ;31.01.2027; 97386/ПН-00040328 ;10.10.2024;10.10.2024; HOLD ; 042503695095461120108450372 ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; 315923200-001 ;10.10.2024; Протек ; OK ; OK ; protek.ru/42625036 ; OK ; NULL ;нет дополнительной информации; E8DADD68-6988-482D-96FD-46ED132F4D37 ; 00000000146372 ; 00000000000397 ; 2024-10-11 06:41:15.243 ; 77A-1386SRV.apt.rigla.ru,8703 -d Rigla_1386 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Москва Оз_ООО ""Аптечная сеть Оз"" "; мскАпт1386 ; 2422 ; Лазолван р-р 15мг/2мл 100мл ; 2008866876836 ; 333161A ;30.11.2026; 97386/ПН-00040328 ;10.10.2024;10.10.2024; HOLD ; 03664798048728A2AE6C7GA12Y1 ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; 315923200-001 ;10.10.2024; Протек ; OK ; OK ; protek.ru/42625036 ; OK ; NULL ;нет дополнительной информации; 4279D07A-120E-49F4-9410-09D2EA7ABA17 ; 00000000146372 ; 00000000000397 ; 2024-10-11 06:41:15.243 ; 77A-1386SRV.apt.rigla.ru,8703 -d Rigla_1386 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Москва Оз_ООО ""Аптечная сеть Оз"" "; мскАпт1386 ; 3031807 ; Цетрин таб. 10мг №20 ; 2008866876935 ; B2400423 ;31.01.2027; 97386/ПН-00040328 ;10.10.2024;10.10.2024; HOLD ; 18901148007519B22KTRYRF5OGF ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; 315923200-001 ;10.10.2024; Протек ; OK ; OK ; protek.ru/42625036 ; OK ; NULL ;нет дополнительной информации; E3C1E259-2174-4588-A9B9-1305C18AA6C8 ; 00000000146372 ; 00000000000397 ; 2024-10-11 06:41:15.243 ; 77A-1386SRV.apt.rigla.ru,8703 -d Rigla_1386 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Москва Оз_ООО ""Аптечная сеть Оз"" "; мскАпт1386 ; 49800 ; Полисорб МП банка пор. для приг.р-ра 12г ; 2008866876881 ; П20060424 ;01.04.2029; 97386/ПН-00040328 ;10.10.2024;10.10.2024; HOLD ; 046062570002280OQFibsDXlIMg ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; 315923200-001 ;10.10.2024; Протек ; OK ; OK ; protek.ru/42625036 ; OK ; NULL ;нет дополнительной информации; 59BB0772-FCEB-4174-81DE-C15B5A14C00D ; 00000000146372 ; 00000000000397 ; 2024-10-11 06:41:15.243 ; 77A-1386SRV.apt.rigla.ru,8703 -d Rigla_1386 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Москва Оз_ООО ""Аптечная сеть Оз"" "; мскАпт1386 ; 49630 ; Мирамистин р-р для наруж.прим. 0,01% 150мл ; 2008866876843 ; 1180724 ;01.07.2027; 97386/ПН-00040328 ;10.10.2024;10.10.2024; HOLD ; 046500688100260812444939475 ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; 315923200-001 ;10.10.2024; Протек ; OK ; OK ; protek.ru/42625036 ; OK ; NULL ;нет дополнительной информации; 02753D40-0A53-48DC-9793-08FDF180B34F ; 00000000146372 ; 00000000000397 ; 2024-10-11 06:41:15.243 ; 77A-1386SRV.apt.rigla.ru,8703 -d Rigla_1386 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Москва Оз_ООО ""Аптечная сеть Оз"" "; мскАпт1386 ; 114317 ; Нурофен Экспресс Форте капс. 400мг №30 ; 2008866876867 ; SM339 ;01.04.2027; 97386/ПН-00040328 ;10.10.2024;10.10.2024; HOLD ; 05000158107403D70ADFX1M5A8G ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; 315923200-001 ;10.10.2024; Протек ; OK ; OK ; protek.ru/42625036 ; OK ; NULL ;нет дополнительной информации; 42105169-DA83-4F87-A319-3A04FE0377D3 ; 00000000146372 ; 00000000000397 ; 2024-10-11 06:41:15.243 ; 77A-1386SRV.apt.rigla.ru,8703 -d Rigla_1386 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Москва Оз_ООО ""Аптечная сеть Оз"" "; мскАпт1386 ; 1766 ; Сумамед таб.п/о плен. 500мг №3 ; 2008866876904 ; 27024 ;31.12.2026; 97386/ПН-00040328 ;10.10.2024;10.10.2024; HOLD ; 038501142024801172674951007 ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; 315923200-001 ;10.10.2024; Протек ; OK ; OK ; protek.ru/42625036 ; OK ; NULL ;нет дополнительной информации; F4996DBC-5649-4E98-9AC2-C68D2B8491C3 ; 00000000146372 ; 00000000000397 ; 2024-10-11 06:41:15.243 ; 77A-1386SRV.apt.rigla.ru,8703 -d Rigla_1386 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Москва Оз_ООО ""Аптечная сеть Оз"" "; мскАпт1386 ; 1821 ; Терафлю от гриппа и простуды пор. для приг.р-ра №10 ; 2008866876911 ; A2123 ;31.05.2026; 97386/ПН-00040328 ;10.10.2024;10.10.2024; HOLD ; 0460704519224821G3M50GYYRVR ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; 315923200-001 ;10.10.2024; Протек ; OK ; OK ; protek.ru/42625036 ; OK ; NULL ;нет дополнительной информации; D2D4ABEB-674E-4B5E-9208-DE15FDEEB7F9 ; 00000000146372 ; 00000000000397 ; 2024-10-11 06:41:15.243 ; 77A-1386SRV.apt.rigla.ru,8703 -d Rigla_1386 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Москва Оз_ООО ""Аптечная сеть Оз"" "; мскАпт1386 ; 1821 ; Терафлю от гриппа и простуды пор. для приг.р-ра №10 ; 2008866876911 ; A2123 ;31.05.2026; 97386/ПН-00040328 ;10.10.2024;10.10.2024; HOLD ; 0460704519224821G376046MWNS ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; 315923200-001 ;10.10.2024; Протек ; OK ; OK ; protek.ru/42625036 ; OK ; NULL ;нет дополнительной информации; A3F5C84D-D905-45EC-9689-8246DB9592C6 ; 00000000146372 ; 00000000000397 ; 2024-10-11 06:41:15.243 ; 77A-1386SRV.apt.rigla.ru,8703 -d Rigla_1386 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Москва Оз_ООО ""Аптечная сеть Оз"" "; мскАпт1386 ; 101416 ; Фурацилин Авексима таб.шип. 20мг №10 ; 2008866876928 ; 520624 ;30.06.2026; 97386/ПН-00040328 ;10.10.2024;10.10.2024; HOLD ; 0460327600925653FO5MW88U5N7 ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; 315923200-001 ;10.10.2024; Протек ; OK ; OK ; protek.ru/42625036 ; OK ; NULL ;нет дополнительной информации; 83600D9B-E320-40F7-9AF4-9DB582BBC41F ; 00000000146372 ; 00000000000397 ; 2024-10-11 06:41:15.243 ; 77A-1386SRV.apt.rigla.ru,8703 -d Rigla_1386 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Москва Оз_ООО ""Аптечная сеть Оз"" "; мскАпт1389 ; 18964 ; Альфа Нормикс таб.п/о плен. 200мг №12 ; 2008895297749 ; 28723 ;31.12.2026; 97389/ПН-00032516 ;08.10.2024;08.10.2024; HOLD ; 08020030053106753RSTWA43PV5 ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; 312183016-001 ;14.09.2024; Протек ; OK ; OK ; protek.ru/41544892 ; OK ; 77 ;не закачивается уведомление в ефарму, так как дата прихода отличается от даты накладной более 5 суток; BF720302-52FA-4A61-AE2C-1C78AD43B870 ; 00000000157132 ; 00000000000397 ; 2024-10-11 06:42:06.987 ; 77A-1389SRV.apt.rigla.ru,8703 -d Rigla_1389 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Москва Оз_ООО ""Аптечная сеть Оз"" "; мскАпт1389 ; 2858 ; Изопринозин таб. 500мг №50 ; 2008895297756 ; 24AQ182 ;22.01.2029; 97389/ПН-00032516 ;08.10.2024;08.10.2024; HOLD ; 046300137913891006794026168 ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; 312183016-001 ;14.09.2024; Протек ; OK ; OK ; protek.ru/41544892 ; OK ; 77 ;не закачивается уведомление в ефарму, так как дата прихода отличается от даты накладной более 5 суток; 88524F34-FF3C-43EA-B405-E20B7D2DAFDE ; 00000000157132 ; 00000000000397 ; 2024-10-11 06:42:06.987 ; 77A-1389SRV.apt.rigla.ru,8703 -d Rigla_1389 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Москва Оз_ООО ""Аптечная сеть Оз"" "; мскАпт1389 ; 1125 ; Макмирор таб.п/о 200мг №20 ; 2008895297763 ; M242764 ;31.05.2029; 97389/ПН-00032516 ;08.10.2024;08.10.2024; HOLD ; 084303081319843060514978101 ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; 312183016-001 ;14.09.2024; Протек ; OK ; OK ; protek.ru/41544892 ; OK ; 77 ;не закачивается уведомление в ефарму, так как дата прихода отличается от даты накладной более 5 суток; 291CAFE2-62B4-427D-8C61-C16C7A1E2EBA ; 00000000157132 ; 00000000000397 ; 2024-10-11 06:42:06.987 ; 77A-1389SRV.apt.rigla.ru,8703 -d Rigla_1389 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Москва Оз_ООО ""Аптечная сеть Оз"" "; мскАпт1408 ; 140197 ; Целебная Поляна Друг Ваших бронхов ф/п 1,5г №20 ; 2009084446702 ; 030324 ; NULL ; 97408/ПН-00026540 ;10.10.2024;10.10.2024; HOLD ;" 046037620103465IU1olR;nD_sn "; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; 69265013 ;10.10.2024; еАптека, МР ; ERROR ; OK ; eapteka.ru/ship-invoice/00069265013 ; OK ; NULL ;нет дополнительной информации; A8ED1427-DA1A-4975-8436-F99E7F1C1059 ; 00000000168695 ; 00000000183056 ; 2024-10-11 06:43:46.740 ; 77A-1408SRV.apt.rigla.ru,8703 -d Rigla_1408 -U sa -P efarma2 ; 29 ; ПФ ; NULL
" Москва Оз_ООО ""Аптечная сеть Оз"" "; мскАпт1409 ; 35402 ; Клиндацин супп.ваг. 100мг №3 ; 2009095615883 ; A07052024 ; NULL ; 97409/ПН-00042004 ;09.10.2024;22.09.2024; HOLD ; 046019690095210019678487573 ; 11 ; Операция не может быть выполнена. Недопустимый переход в товаропроводящей цепочке ; 701 ; 68503427 ;09.10.2024; еАптека, МР ; OK ; OK ; eapteka.ru/ship-invoice/00068503427 ; OK ; 89 ;нет уведомления или у нас товар в группе прямой акцепт, поставщик использует обратный акцепт; 01FEDB83-8597-4F1C-8A5B-6E598525B4E4 ; 00000000177389 ; 00000000183056 ; 2024-10-09 21:09:06.083 ; 77A-1409SRV.apt.rigla.ru,8703 -d Rigla_1409 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Москва Оз_ООО ""Аптечная сеть Оз"" "; мскАпт1409 ; 35402 ; Клиндацин супп.ваг. 100мг №3 ; 2009095615883 ; A07052024 ; NULL ; 97409/ПН-00042004 ;09.10.2024;22.09.2024; HOLD ; 046019690095210019678237787 ; 11 ; Операция не может быть выполнена. Недопустимый переход в товаропроводящей цепочке ; 701 ; 68503427 ;09.10.2024; еАптека, МР ; OK ; OK ; eapteka.ru/ship-invoice/00068503427 ; OK ; 89 ;нет уведомления или у нас товар в группе прямой акцепт, поставщик использует обратный акцепт; C2E545CF-F9FE-4C45-A269-404B3B9BF399 ; 00000000177389 ; 00000000183056 ; 2024-10-09 21:09:06.083 ; 77A-1409SRV.apt.rigla.ru,8703 -d Rigla_1409 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Москва Оз_ООО ""Аптечная сеть Оз"" "; мскАпт1489 ; 102761 ; Элидел крем 1% 30г ; 2009893013751 ; 329139 ;31.12.2025; 97489/ПН-00020749 ;10.10.2024;10.10.2024; HOLD ; 040193386025924828X3PRH1GM5 ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; 315998531-001 ;10.10.2024; Протек ; OK ; OK ; protek.ru/133330570844 ; OK ; NULL ;нет дополнительной информации; 55C5131F-632F-4F76-830D-909168CDA1A4 ; 00000000406581 ; 00000000000397 ; 2024-10-11 06:47:00.100 ; 77A-1489SRV.apt.rigla.ru,8703 -d Rigla_1489 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Москва Оз_ООО ""Аптечная сеть Оз"" "; мскАпт1504 ; 3858 ; Крестор таб.п/о плен. 20мг №28 ; 2002042618739 ; SN367 ; NULL ; 97504/ПН-00019417 ;08.10.2024;08.10.2024; HOLD ; 046700126102741361438804086 ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; 69176696 ;08.10.2024; еАптека, МР ; OK ; OK ; eapteka.ru/ship-invoice/00069176696 ; OK ; 90 ;SGTIN в обороте или продан у другого юр лица, не у поставщика и не у аптеки покупателя; 8084FB4D-1493-4D23-A366-A2FE81F55690 ; 00000000431607 ; 00000000183056 ; 2024-10-11 06:47:09.990 ; 77A-1504SRV.apt.rigla.ru,8703 -d Rigla_1504 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Москва Оз_ООО ""Аптечная сеть Оз"" "; мскАпт1523 ; 112400 ; Артикаин с адреналином форте р-р д/ин. 40мг/мл+0,01мг/мл картридж 1,7мл N50 ; 2002233636177 ; 180324 ;30.09.2026; 97523/ПН-00033808 ;07.10.2024;07.10.2024; HOLD ; 046058940038380000005769369 ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; 315333241-001 ;07.10.2024; Протек ; OK ; OK ; protek.ru/1615634010154 ; OK ; 90 ;SGTIN в обороте или продан у другого юр лица, не у поставщика и не у аптеки покупателя; 06D074F7-6C67-4330-8696-66DBAEA7DDDE ; 00000000453868 ; 00000000000397 ; 2024-10-11 06:47:38.520 ; 77A-1523SRV.apt.rigla.ru,8703 -d Rigla_1523 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Москва Оз_ООО ""Аптечная сеть Оз"" "; мскАпт1524 ; 104834 ; Рабепразол-СЗ капс. 10мг №28 ; 2002244226886 ; 10424 ;31.03.2027; 97524/ПН-00030521 ;10.10.2024;10.10.2024; HOLD ; 04690655015441241BA7XEX8APX ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; 316003148-001 ;10.10.2024; Протек ; OK ; OK ; protek.ru/42654028 ; OK ; NULL ;нет дополнительной информации; E0F19015-E46E-4484-8FF6-6BB1BD5C876A ; 00000000456420 ; 00000000000397 ; 2024-10-11 06:47:34.940 ; 77A-1524SRV.apt.rigla.ru,8703 -d Rigla_1524 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Москва Оз_ООО ""Аптечная сеть Оз"" "; мскАпт1530 ; 3032108 ; Метадоксил таб. 500мг №30 ; 2002302182369 ; 0424 ;31.05.2029; 97530/ПН-00013366 ;10.10.2024;10.10.2024; HOLD ; 04630065610065FEG5ZY60KXRNB ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; 315953325-001 ;10.10.2024; Протек ; OK ; OK ; protek.ru/571633270021 ; OK ; NULL ;нет дополнительной информации; 56934E0B-0680-446D-AC68-810F65F119CD ; 00000000460273 ; 00000000000397 ; 2024-10-11 06:48:10.870 ; 77A-1530SRV.apt.rigla.ru,8703 -d Rigla_1530 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Москва Оз_ООО ""Аптечная сеть Оз"" "; мскАпт1566 ; 3031652 ; Триттико таб.ретард 150мг №20 ; 2002664766931 ; 5307 ; NULL ; 97566/ПН-00029078 ;08.10.2024;08.10.2024; HOLD ; 080000360005884462197426706 ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; 69191559 ;08.10.2024; еАптека, МР ; OK ; OK ; eapteka.ru/ship-invoice/00069191559 ; OK ; 90 ;SGTIN в обороте или продан у другого юр лица, не у поставщика и не у аптеки покупателя; F111B4D5-05FD-49FC-902E-74000FCC5CB9 ; 00000000494661 ; 00000000183056 ; 2024-10-11 06:48:39.727 ; 77A-1566SRV.apt.rigla.ru,8703 -d Rigla_1566 -U sa -P efarma2 ; 29 ; ЛС ; NULL
" Москва Оз_ООО ""Аптечная сеть Оз"" "; мскАпт1576 ; 109761 ; Юнидокс солютаб таб.дисперг. 100мг №20 ; 2002762526994 ; 500624 ;31.05.2029; 97576/ПН-00011160 ;10.10.2024;10.10.2024; HOLD ; 042607477222764RRAOwIvgk584 ; -1 ; Во входящих документах не обнаружено подтверждение КИЗ ; 701 ; 315951669-001 ;10.10.2024; Протек ; OK ; OK ; protek.ru/42633282 ; OK ; NULL ;нет дополнительной информации; 4092678F-BC7A-4A46-A9DE-862F3D97FCBB ; 00000000498701 ; 00000000000397 ; 2024-10-11 06:48:48.410 ; 77A-1576SRV.apt.rigla.ru,8703 -d Rigla_1576 -U sa -P efarma2 ; 29 ; ЛС ; NULL
